Release: EDGARv4.3.2_FT2016 of September 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Timeseries 1970-2016 of CO2 emissions by country and sector (Transport, Other industrial combustion, Buildings, Non-combustion, Power Industry) in kton CO2 / year.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reference: European Commission, Joint Research Centre (EC-JRC)/Netherlands Environmental Assessment Agency (PBL). Emissions Database for Global Atmospheric Research (EDGAR), release EDGARv4.3.2_FT2016  (1970 - 2016), http://edgar.jrc.ec.europa.eu/overview.php?v=booklet2017&dst=CO2emi, 2017.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"How to cite: Janssens-Maenhout, G., Crippa, M., Guizzardi, D., Muntean, M., Schaaf, E., Olivier, J.G.J., Peters, J.A.H.W., Schure, K.M., Fossil CO2 and GHG emissions of all world countries, EUR 28766 EN,Publications Office of the European Union, Luxembourg, 2017, ISBN 978-92-79-73207-2, doi:10.2760/709792, JRC107877.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO_CODE,ISO_NAME,sector,substance,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
SDN_SSD,Sudan (the) and South Sudan,Non-combustion,CO2,137.7657,149.9865,204.372,172.5739,169.9817,213.9802,132.1373,106.8291,109.0072,123.4832,157.9194,137.2374,156.4682,156.3149,174.1935,162.2784,146.3981,132.4941,132.8511,127.152,149.6424,130.8092,168.186,168.5575,227.9687,203.9811,300.9966,277.3237,205.3129,249.7277,386.7003,359.2214,369.4718,407.2394,580.2465,716.2096,680.0245,829.6424,710.4468,910.5203,1476.407,1729.133,2024.272,2203.723,2205.403,2380.027,2507.934
SUR,Suriname,Power Industry,CO2,946.543,946.543,920.113,1049.84,891.372,1132.43,1191.4,1229.15,1444.9,1212.37,1198.43,974.861,865.496,639.82,619.078,782.491,762.486,796.229,768.297,691.669,844.017,916.675,932.345,731.209,708.6,854.223,854.036,805.012,782.086,680.233,884.232,1026.81,1085.56,1134.34,1047.85,1047.53,1064.92,1081.91,1080.42,1082.19,1098.17,1266.12,1266.12,1240.924,1253.522,1253.522,1253.522
SUR,Suriname,Buildings,CO2,520.038,480.027,706.199,766.512,572.59,773.48,521.717,617.643,501.326,508.359,478.363,533.159,434.653,339.049,323.135,338.384,395.408,418.508,331.245,395.731,465.892,417.432,362.943,303.63,298.379,313.325,317.491,283.575,164.339,213.681,144.291,139.752,136.876,140.377,109.383,96.5355,96.1362,99.1616,81.6206,91.5042,126.541,92.1608,92.1608,90.32675,91.24378,91.24378,91.24378
SUR,Suriname,Transport,CO2,34.5152,34.312,34.3572,38.0892,42.6634,61.9092,65.0614,67.9124,69.5396,59.0811,112.9305,115.593,119.3099,120.2561,129.2008,128.6684,121.9893,159.8032,171.3425,191.3007,197.627,207.2892,210.8245,226.704,239.9061,252.3711,255.9881,291.828,432.7221,487.2599,507.9692,519.2176,490.1991,492.9682,527.4056,541.6443,554.2201,576.522,570.347,602.6859,656.5068,657.8118,665.2538,652.0149,658.6344,658.6344,658.6344
SUR,Suriname,Non-combustion,CO2,118.007,119.0322,102.0938,125.4003,120.0047,76.89294,103.4601,107.4239,126.3363,124.1645,113.7315,102.6017,107.4534,90.35435,64.34987,85.81416,77.92001,22.97023,32.36734,70.94483,76.94284,63.4477,62.93914,58.96482,57.75089,69.58891,80.49523,82.25066,74.76786,35.14495,25.11333,27.15836,27.28187,29.37779,32.60659,33.1142,28.03282,32.25029,31.89507,23.93792,19.81573,31.33595,41.49264,47.50356,46.87187,57.06318,64.02449
SUR,Suriname,Other industrial combustion,CO2,5.95884,5.95884,6.72633,5.62535,6.39675,7.21997,7.92422,8.20826,8.94843,10.6189,11.5199,12.7606,9.76585,11.1597,11.6963,14.8393,21.41,66.3262,71.3233,70.3516,64.2086,62.1252,55.1906,181.036,177.788,66.248,64.9321,57.6777,143.595,142.154,142.532,134.944,144.11,121.627,134.94,101.853,98.8504,97.9179,89.1461,87.3063,85.1966,85.1966,86.3678,84.64904,85.50842,85.50842,85.50842
SWZ,Swaziland,Power Industry,CO2,6.70978,6.68047,7.29663,6.17539,2.83702,4.40016,115.069,125.062,165.877,185.704,57.9385,84.6681,84.4342,68.6393,79.8616,101.381,105.248,107.563,99.9012,89.7606,82.5454,80.0345,60.1635,47.1323,57.256,62.4777,59.2676,64.4601,76.7192,121.786,263.367,303.487,311.099,316.787,319.24,350.7,384.486,396.235,411.232,423.922,448.95,470.477,470.477,471.4262,490.2516,494.3162,507.2811
SWZ,Swaziland,Other industrial combustion,CO2,403.2,403.2,340.392,436.99,481.169,434.687,226.316,244.31,369.424,424.014,411.443,373.398,237.247,123.997,106.007,172.701,156.649,295.453,156.25,111.502,102.723,95.2675,65.432,63.4449,25.1501,34.0822,33.5468,39.3066,25.4864,22.4218,18.3404,20.8458,18.3735,19.3277,15.4792,13.9639,15.2756,19.522,20.0325,20.8797,20.7375,21.5436,22.5551,22.6006,23.50311,23.69797,24.31952
SWZ,Swaziland,Transport,CO2,12.53948,12.55542,13.37378,16.38924,16.87917,19.00771,31.7756,35.7656,38.0756,39.9183,30.0871,28.7656,26.6588,22.97692,25.01995,27.62213,32.131,41.3273,39.7564,47.2734,44.7233,49.0508,49.0847,52.2095,51.8442,51.3587,51.513,57.9574,61.6125,67.6552,66.3369,67.592,69.2211,72.9584,78.5732,75.1638,77.3651,83.5131,87.5324,83.5378,92.3469,96.2265,99.4287,99.6293,103.6078,104.4668,107.2067
SWZ,Swaziland,Buildings,CO2,26.5506,26.6653,27.2848,29.2878,30.5868,33.0384,20.5665,20.4799,20.4056,26.953,28.4017,23.6418,29.3237,27.1527,24.6501,26.0846,22.344,27.3609,25.7962,27.9859,15.39,19.8676,18.5578,19.5389,20.9118,20.409,18.5693,22.4854,21.6314,25.0205,21.9534,22.0345,18.68,20.9895,24.7893,18.8023,16.2,19.6624,18.1381,14.4098,16.297,17.0726,17.0726,17.10704,17.79018,17.93767,18.40814
SWZ,Swaziland,Non-combustion,CO2,0.898539,0.970697,0.766775,1.435517,1.439669,1.555113,1.300422,1.374975,1.796179,2.141521,2.524074,2.065894,2.163832,3.134209,1.643091,1.881023,2.232,2.4779,2.563341,2.573796,2.882634,2.314716,2.695616,2.412487,1.208201,1.231589,1.264011,1.346144,1.391695,1.452247,1.476376,1.551268,1.623456,1.924583,1.825175,1.981808,2.00791,1.398523,1.410357,1.422502,1.575944,1.198205,0.572874,0.527383,0.470446,0.41351,0.356573
SWE,Sweden,Transport,CO2,13940.83,13852.95,14152.87,15053.23,14949.11,15430.92,16516.54,17173.53,17649.17,17338.68,16687.29,16380.72,16479.98,16800.75,17610.96,18168.14,19375.69,19691.02,20783.11,21330.91,19856.83,19558.67,20344.04,19434.98,20146.97,20340.5,20094.89,20332.65,20628.07,21068.95,21213.99,21141.82,21349.94,21643.28,22042.59,22415.33,22349.46,22629.37,21838.89,21247.63,21690.85,21067.6,20341.3,19462.51,19343.62,18817.18,19629.41
SWE,Sweden,Other industrial combustion,CO2,25471.7,23836.5,22925.3,25263.6,23474.9,25008.5,24861.6,22761.6,22348.3,22609.6,20732.6,17410.2,15658.3,14181.8,13660,14190.7,13680.8,13524.4,12698.8,12288.1,13527,12946.7,15362.4,16395.6,16613.7,16759.2,17216.2,15811.8,15989.1,16251.3,15581.6,13894.2,13973,13967.9,14447.6,12952.7,11901.8,11614.2,10770.3,8511.85,10341.7,10210.8,9377.32,8972.201,8917.39,8674.705,9049.14
SWE,Sweden,Buildings,CO2,36695.4,35105.6,35476,35257,28648,33037.9,36289.5,34562.5,28685.1,29781.5,26473.5,25826.3,21598.8,17286.8,13917.6,13660.5,14671.4,13210.1,12343.4,10833.5,10573,10239.9,10386.1,9737.28,10166.3,10092.8,10894.3,9895.07,9575.98,9119.94,7408.91,7341.35,7191.76,7200.16,5600.74,4609.24,3169.64,2860.26,2508.37,2984.57,3322.46,2842.44,2842.44,2719.641,2703.027,2629.464,2742.963
SWE,Sweden,Power Industry,CO2,13009.5,9251.09,9618.56,7987.55,9442.13,5561.31,8190.26,8404.35,8899.12,10374.5,9224.64,6580.21,6738.85,6691.94,8846.14,12361,12132,11600.1,9765.32,8333.55,8082.71,10144.8,9537.36,9824.17,10490.7,9655.5,14065.2,9802.51,10964.5,9895.14,7833.18,8826.06,10125.8,10963.7,10216.9,9126.63,9200.08,7882.34,7836.87,7979.89,10705.4,8183,8183,7829.478,7781.648,7569.872,7896.618
SWE,Sweden,Non-combustion,CO2,6134.106,5842.394,6088.608,6569.023,6437.74,5500.97,5463.904,4887.233,4826.113,5212.393,4836.651,4360.258,4031.369,3861.939,4274.217,3867.356,4006.37,3933.345,4491.84,4484.77,4638.204,4460.462,4176.257,4229.029,4633.006,4974.865,5013.841,5025.062,5139.295,4926.079,5405.082,6237.511,5998.435,5326.121,5359.078,5493.152,7627.961,6596.866,6634.739,5225.004,5777.85,4903.801,4922.172,5171.815,5094.655,5148.809,5376.284
CHE_LIE,Switzerland and Liechtenstein,Buildings,CO2,17880.5,18758.3,18822.9,21107,18287.6,17777.6,19774.6,19357.8,20209.6,19145.7,19145.6,16158.3,15328.7,16705.2,16991.1,19828.3,19808.5,19109.7,19108.8,18605.2,18902.8,20254.5,19951.8,19482.9,17628.6,18596.8,19408.8,17811.8,19209,18629.8,16897.9,17645.7,17127.5,18074,18000.8,18319.6,17283.5,15376.3,16366,16015.3,17251.4,14057.9,14057.9,14415.25,13093.41,13343.8,12967.35
CHE_LIE,Switzerland and Liechtenstein,Transport,CO2,8290.833,9193.073,9528.653,9912.073,9495.24,9006.87,9003.462,9564.08,9707.762,9721.128,10335.2,10618.61,10867.21,11344.09,11601.53,11709,12365.48,12600.95,13298.2,13623.64,14508.41,14949.66,15293.53,14270.33,14618,14372.14,14386.14,14851.02,14990.3,14973.13,16550.2,16242.34,16270.59,16390.96,16492.01,16574.43,16699.88,17038.33,17470.76,17254.26,17196.41,16996.04,17108.64,17543.53,15934.85,16239.57,15781.43
CHE_LIE,Switzerland and Liechtenstein,Other industrial combustion,CO2,10003.4,9696.18,9416.7,10574,9582.74,8647.25,8394.28,8777.2,8878.73,8473.76,9100.16,9548.83,8108.39,10384.1,9325.85,9543.48,8756.26,7592.89,6841.25,6591.95,6542.76,6822.48,6860.07,6564.78,6891.83,7053.65,7102.02,6801.1,6691.05,7542.57,6778.4,7096.24,6644.27,6903.83,7159.11,7168.49,7497.28,7210.3,7398.15,6700.61,6870.54,6319.99,6384.47,6546.76,5946.444,6060.156,5889.192
CHE_LIE,Switzerland and Liechtenstein,Non-combustion,CO2,4467.393,4589.652,4897.719,4738.943,4417.04,3626.509,3519.398,3576.323,3623.057,3763.977,3918.918,3888.503,3675.343,3639.672,3665.042,3649.77,3662.336,3743.701,3946.536,4168.257,4093.53,3740.059,3504.446,3228.664,3335.363,3166.063,2946.749,2737.279,2699.807,2672.714,2793.212,2813.354,2700.245,2694.542,2878.542,3020.762,2959.948,2975.399,2900.128,2808.073,3062.456,2956.7,2861.389,2840.744,2708.403,2602.324,2742.028
CHE_LIE,Switzerland and Liechtenstein,Power Industry,CO2,958.586,1271.18,1619.49,1392.74,1141.12,1321.17,1409.05,1296.48,1312.62,1311.6,680.703,603.398,637.028,639.302,628.249,691.287,742.842,714.751,624.117,652.747,1849.1,2181.79,2341.98,1884.37,1950.85,2048.28,2097.21,2161.55,2600.85,2347.98,2295.1,2442.2,2458.17,2467.43,2503.25,2592,2716.7,2585.85,2571.72,2394.96,2537.82,2479.26,2479.26,2542.282,2309.163,2353.32,2286.93
SYR,Syrian Arab Republic,Power Industry,CO2,976.746,976.746,1134.28,1109.52,1015.02,901.166,828.088,391.528,692.817,960.741,1632.64,2192.98,3052.83,3966.44,4712.01,3711.49,3784.26,3798.41,4906.48,5368.46,6482.96,6563.14,6926.28,7146.33,8905.75,9819.21,10904.8,11642.8,12732.4,13795.8,14420.4,15063,16826.1,18467.1,18477.7,21379.9,23017.2,24286.7,25935.5,27466,27799.3,24915.3,24915.3,19433.41,17907.06,18174.01,18457.1
SYR,Syrian Arab Republic,Transport,CO2,1441.08,1441.08,1642.39,1729.09,1925.97,2512.45,3096.99,3463.3,3499.69,3599.62,3625.33,3769.95,4022.35,4433.01,4787.68,5003.61,5009.1,5600.36,5547.28,6732.71,7243.24,7601.87,7150.77,7504.9,7526.25,7506.57,8805.703,9003.591,9304.677,8007.293,8461.454,8040.703,8724.645,7855.874,10341.3,13625.66,14472.76,15104.73,15068.45,12816.83,12283.23,12042.92,9673.177,7544.876,6952.281,7055.92,7165.831
SYR,Syrian Arab Republic,Other industrial combustion,CO2,1907.11,1907.11,1207.4,1036.01,3116.43,3507.66,3936.63,4522.63,4464.91,6929.03,5406.23,5924.69,6474.66,7013.43,7571.51,7463.17,7135.64,7593.89,6808.97,4294.58,4443.6,5134.38,5409.24,5770.94,6196.37,6659.58,7067.74,6728.4,8053.32,7794.64,7264.61,7569.05,7356.56,7400.81,6670.47,8017.69,8500.85,9675.45,9536.96,7751.31,8635.33,8042.54,6361.23,4961.627,4571.927,4640.082,4712.361
SYR,Syrian Arab Republic,Buildings,CO2,1109.74,1109.74,1158.95,1056.06,927.381,1339.27,1427.3,1682.99,1493.98,1849.93,1663.87,1981.87,3043.19,4148.43,4972.67,3357.74,5049.72,6810.63,7179.49,7433.65,9059.26,10487.7,8803.21,7847.46,6773.39,7146.41,7466,7146.38,7723.57,7616.46,7583.44,7755.71,7542.02,6630.87,8012.89,10723.4,10959.7,11028,10958,8571.53,7485.44,6962.69,6962.69,5430.753,5004.207,5078.806,5157.919
SYR,Syrian Arab Republic,Non-combustion,CO2,809.7092,852.5023,910.7485,820.2447,861.1136,939.1009,1244.542,1512.598,1692.481,1815.134,1861.648,2077.024,2338.352,2814.653,3053.967,3074.298,2681.302,5812.856,4709.636,4373.603,5090.162,5620.977,6708.514,7618.362,8363.194,8232.85,8157.337,7751.451,7506.408,7600.377,7793.301,6311.591,5323.452,5274.528,4814.573,4674.67,4322.802,4439.199,4405.476,5036.325,5193.628,4266.392,4628.744,2783.246,2560.537,2440.602,2561.485
TWN,Taiwan (Province of China),Power Industry,CO2,9625.88,9625.87,10951,12733.5,12505.8,13860.6,17365.3,19650.3,20805.5,21610.7,23677.2,19900.2,18779.6,19392,20500.5,19206.7,26719.6,28172.6,35169.3,42317.5,41591.3,48524.9,52987.6,60122.6,64313.5,69984.8,75542.4,84727.7,93084.2,100131,114706,119833,124906,135189,140554,147238,154451,158434,154325,145826,154415,151745,151745,152378.9,153652.9,152497.1,155295.7
TWN,Taiwan (Province of China),Other industrial combustion,CO2,13713.3,13713.3,15809.4,16698.7,15656.4,16767.2,19764.6,21412.7,25612.6,27488.1,32086.3,29660.7,28982.9,31234.3,30662.5,29056,32179.7,33614.8,38777,38257.2,39347.6,40440.9,41422.7,42305.6,44074.1,45726.7,46633.7,49737.6,52154.4,51984.8,54913.4,54822.7,56894.6,55946.7,57144.5,57015.7,57857.7,59151.7,53296.3,49090.9,55140.1,56535.6,55177.1,55407.6,55870.84,55450.58,56468.2
TWN,Taiwan (Province of China),Transport,CO2,2443.732,2443.732,2951.598,3712.573,3975.069,4635.889,5491.25,6089.05,7067.514,7910.737,8519.576,8599.906,9179.665,10136.83,11238.22,11774.98,12785.14,14192.45,16368.89,18320.23,19844.41,21109.64,24284.23,26383.42,27853.15,29156.21,30170.81,30901.54,32229.97,33606.69,34075.13,34112.58,35457.22,35413.02,36791.77,37803.38,37728.61,36342.81,34301.64,34650.66,35819.46,36121.45,35563.15,35711.71,36010.29,35739.41,36395.3
TWN,Taiwan (Province of China),Non-combustion,CO2,6038.853,6298.362,6794.213,7215.473,7207.915,7257.161,7691.831,8226.022,9105.356,9367.791,9518.341,9079.515,8798.322,9272.43,9389.701,11032.44,11659.15,12057.1,13574.95,14180.45,14144.63,14477.74,14612.5,15234.14,15997,16675.15,17684.65,19445.32,17346.68,16591.19,16595.61,16245.54,16377.33,16261.93,16931.2,16905.5,18347.69,17408.54,16733.48,15699.35,17305.43,17391.35,19921.06,21132.43,19804.32,18208.71,18740.75
TWN,Taiwan (Province of China),Buildings,CO2,3999.74,3999.74,4155.7,4952.1,4998.77,5480.12,6584.65,5862.27,6857.74,7089.95,7178.43,7306.41,7796.63,8365.6,8654.91,8773.96,9110.25,9607.83,9646.24,9988.96,10181,9744.06,9197,9114.99,9567.9,9176.01,10231.8,9299.19,9379.38,10121.6,10506.5,10766,10590.5,11168.9,11623.2,11598.2,10532.2,10006.5,10256.5,9848.38,9703.4,9600.28,9600.28,9640.385,9720.984,9647.862,9824.918
TJK,Tajikistan,Buildings,CO2,6265.17,6265.17,6600.54,6920.99,7222.76,7823.03,7980.59,8185.38,8409.39,8611.59,9059.62,9042.77,9011.67,9045.75,9159.43,9285.53,9317.61,9384.03,9517.33,9536.26,8751.57,7904.46,5431.79,3441.16,2023.53,1715.03,1493.64,1661.72,1944.16,1770.27,1561.73,1478.08,1503.89,1493.72,1785.43,1639.07,1800.08,2251.43,2180.17,2075.09,2144.81,2282.01,2282.01,2818.483,3731.287,3865.398,3953.496
TJK,Tajikistan,Non-combustion,CO2,577.8665,612.7743,642.9326,682.0074,716.4369,764.2154,792.8624,815.5758,824.2168,837.101,826.8154,840.967,852.7249,916.5448,634.3119,926.5128,1207.916,1248.869,1263.775,1247.111,1164.027,1447.791,1113.573,714.3668,590.4141,529.6769,433.911,443.2286,406.4723,439.76,529.6583,541.8498,631.4234,685.7355,816.968,811.5552,912.3908,907.468,732.6535,691.4272,719.5191,617.5154,581.2099,546.0413,691.7299,750.281,831.0159
TJK,Tajikistan,Power Industry,CO2,337.68,337.68,339.554,331.124,343.301,340.393,379.363,397.161,420.578,446.338,454.17,496.309,561.858,622.727,691.556,766.472,851.217,921.448,974.827,1064.72,1533.83,1534.45,1691.19,1285.53,718.248,564.366,584.45,696.313,696.313,698.164,571.715,552.136,465.013,505.349,588.657,589.667,590.509,593.594,546.414,502.936,462.937,426.079,426.079,526.2449,696.6765,721.7168,738.1658
TJK,Tajikistan,Transport,CO2,325.612,325.612,355.838,384.689,417.663,465.749,495.975,500.096,508.339,526.2,555.052,541.313,523.453,502.844,489.105,479.488,497.348,511.087,526.2,539.939,731.809,731.808,365.904,292.724,195.149,179.903,137.214,137.213,115.87,60.9841,42.6888,91.476,121.968,100.624,134.165,124.334,163.974,285.941,273.746,258.499,292.04,285.942,304.237,375.7594,497.4542,515.3339,527.0791
TZA,"Tanzania, United Republic of",Transport,CO2,710.8005,710.8005,851.4115,809.1355,758.3415,747.2545,748.9185,721.4045,666.8665,714.4755,692.3015,679.9645,620.9895,633.3275,632.9805,642.4035,639.285,661.255,667.492,658.55,699.577,654.741,682.737,710.664,710.663,893.956,1201.71,781.139,1371.77,982.733,1245.16,1688.82,2151.94,2291.92,2467.04,2696.71,2868.56,3094.69,3323.93,2987.97,3061.14,3867.31,4853.07,5024.125,5068.11,5249.468,5334.313
TZA,"Tanzania, United Republic of",Power Industry,CO2,211.778,211.779,282.321,250.236,231.044,253.496,227.783,237.416,205.332,221.41,214.964,218.15,231.044,231.043,234.23,237.417,240.603,240.603,240.602,243.864,250.236,250.235,250.235,309.298,400.52,553.884,393.347,777.869,92.2648,304.08,483.156,195.615,164.479,137.502,353.844,1251.18,1442.37,955.612,964.147,1136.17,1381.98,1535.36,1535.36,1589.476,1603.392,1660.768,1687.61
TZA,"Tanzania, United Republic of",Non-combustion,CO2,129.7559,139.1681,160.4709,206.3272,215.741,198.5409,170.7819,191.2707,166.5459,215.7661,226.1972,265.6993,225.7387,177.2261,221.2608,234.3178,251.5734,286.8875,319.6272,318.5332,356.155,508.9493,348.6747,395.8958,289.5411,377.042,616.8096,535.3204,378.4548,393.7784,394.2486,416.8967,467.7522,538.3345,596.3947,624.4102,600.7111,678.5411,716.2518,745.0597,903.8774,930.5308,968.4424,904.5831,1024.942,1051.31,1152.169
TZA,"Tanzania, United Republic of",Other industrial combustion,CO2,289.18,289.18,295.78,371.532,279.532,229.052,279.896,204.51,313.175,331.429,303.342,315.741,314.868,325.695,333.511,392.287,362.303,350.649,353.745,366.842,378.667,391.129,388.307,436.767,431.942,413.057,408.152,373.485,449.587,500.602,471.839,399.031,387.464,387.344,403.704,450.234,457.805,448.322,423.245,403.909,442.824,616.621,793.682,821.6567,828.8502,858.5098,872.3856
TZA,"Tanzania, United Republic of",Buildings,CO2,191.281,191.281,210.19,241.682,235.157,175.336,121.843,225.738,301.305,257.231,279.564,257.078,181.835,178.743,187.964,191.127,301.35,285.604,323.423,332.842,342.135,348.391,317.295,238.365,238.365,631.007,772.033,646.482,457.269,373.175,350.328,460.687,450.445,478.868,516.512,551.191,589.107,633.029,677.272,569.802,585.57,623.277,623.277,645.2455,650.8945,674.1862,685.0828
THA,Thailand,Power Industry,CO2,2796.74,2796.74,3601.52,4251.22,4209.21,4266.27,5188.35,6683.19,8810.76,8883.77,11524.9,10298.5,9297.41,10555.1,11325.1,13024.5,12775.5,15626.4,18004.8,20444.9,27996.4,34211.6,37321.8,40385,44847.1,49024.7,55365.4,59730.4,55291.2,54248.6,54987.1,58590.3,60262.7,63270.4,68894,71440,71551.6,79186.1,78788.4,76958.3,82627,82337.2,82337.2,85266.12,83911.93,85413.04,86357.87
THA,Thailand,Transport,CO2,5725.988,5725.988,6282.982,7198.127,6582.56,6965.456,8287.83,8879.758,9368.246,10162.58,9625.549,10095.42,9752.012,11667.71,13690.18,14446.38,15251.68,17651.79,20256.85,24238.34,27347.24,28352.25,30005.24,35334.4,39267.86,46799.09,51108.86,50849.76,43965.72,45317.21,44200.16,45381.78,47924.15,51201.75,54977.53,54952.62,51266.49,54302.83,51819.86,55159.76,55915.87,58834.92,60121.52,62260.18,61271.36,62367.45,63057.35
THA,Thailand,Other industrial combustion,CO2,4583.81,4583.81,5090.38,5486.21,4834.21,5275.06,5838.56,6139.99,6522.16,7252.7,7078.87,6849.96,6494.5,6432.99,7076.66,8867.22,9236.23,10538.3,12028.4,13985.8,17477.5,19306.5,22267,26933.9,31270.4,35659.8,41064.1,38195.8,35247.5,39310.2,40042.4,42565.2,47153.3,47614,54207.3,58771.5,63129.8,57987.4,64434.2,54651.7,63710,65417.3,71623.2,74171,72993.02,74298.8,75120.68
THA,Thailand,Non-combustion,CO2,1653.41,1726.87,2078.816,2217.311,2319.267,2373.719,2810.997,3061.268,3086.38,3108.777,3213.171,3770.194,3995.855,4474.937,4874.916,6109.38,6183.914,7241.411,8206.196,9902.05,11624.33,12424.15,13846.29,16231.19,18414.92,20837.41,23571.13,23186.72,16518.83,18191.31,18032.8,19033.37,20758.78,21776.35,23618.52,24835.7,26516.86,25489.76,23446.01,24491.12,22113.51,22837.37,24132.86,25962.53,24653.39,24358.01,25818.78
THA,Thailand,Buildings,CO2,3148.17,3148.17,3308.11,3790.83,5035.32,4657.16,4814.63,5059.69,5306.95,5792.49,5513.44,5314.04,5583.57,5934.52,5902.09,5714.8,6109.49,6171.82,6806.57,7499.99,8055.02,8130.86,8562.59,7983.22,8120.15,8435.74,9560.43,12173.2,11496.9,12816.8,13019.7,13414.6,14016.4,14978.7,15681,14976.5,15660.1,16584.1,17321.8,17476.9,18259.6,19722.4,19722.4,20423.97,20099.6,20459.16,20685.48
TLS,Timor-Leste,Transport,CO2,36.3559,36.4485,38.6289,37.9362,39.1091,43.0973,38.9238,40.8489,42.5441,43.3562,42.5119,44.373,46.633,47.5294,49.4236,40.6454,38.792,45.2912,43.0408,42.7402,41.751,41.6228,40.3272,39.7909,41.7671,53.6381,51.0652,46.1201,42.2262,40.2481,50.8262,50.2433,49.2021,56.9124,63.243,69.8352,77.936,63.81,98.6464,138.196,170.44,188.343,202.624,221.0646,234.4355,250.7667,268.8048
TLS,Timor-Leste,Non-combustion,CO2,0.480269,0.493727,0.508385,0.522631,0.530273,0.530847,0.522448,0.506613,0.488003,0.472962,0.46484,0.46544,0.474286,0.489096,0.506274,0.521529,0.534167,0.545588,0.556894,0.569579,0.584892,0.603553,0.626914,0.648757,3.227791,3.621115,0.651757,0.628107,55.73038,142.6167,199.5459,108.1996,91.85282,87.22599,295.2177,136.7029,129.8919,100.2779,81.61738,91.3702,69.67042,90.08124,311.3734,277.4415,194.9639,168.3565,168.3261
TLS,Timor-Leste,Other industrial combustion,CO2,4.21153,4.21153,3.45637,1.82389,2.05862,1.87146,1.78932,5.73522,60.4527,36.7039,8.40909,11.2967,11.7994,12.9719,13.3638,14.972,12.7437,13.0072,12.8926,12.6096,12.015,12.1199,10.1384,9.56278,12.4778,15.1443,15.2347,11.0745,11.4343,11.7607,15.8964,13.7874,16.2537,17.0544,19.1943,19.1679,19.6616,19.7546,22.512,20.8115,30.5259,33.7558,36.3443,39.65196,42.05027,44.97956,48.21504
TLS,Timor-Leste,Buildings,CO2,8.59531,8.82539,7.07697,9.64915,9.97415,9.94438,7.92173,3.43824,6.16641,4.34286,6.88569,6.06376,6.45246,8.47919,8.1888,7.63884,6.97016,6.30127,5.78799,6.60125,8.27856,10.0266,7.65236,6.64829,9.82013,7.12665,6.87166,7.20127,5.35008,6.47078,3.15184,3.8552,3.24393,3.14888,3.71192,3.76362,5.1284,6.45665,6.43546,7.08618,7.35465,7.79537,7.79537,8.504819,9.019224,9.647519,10.34149
TGO,Togo,Transport,CO2,206.582,206.582,212.676,199.511,183.573,244.001,192.446,242.962,233.193,301.386,315.726,313.579,363.334,226.399,180.803,229.865,405.814,447.051,418.014,427.647,426.398,321.758,270.686,167.01,324.185,393.483,656.473,431.942,484.333,575.393,434.157,292.792,479.206,701.379,643.164,613.784,578.165,643.445,867.215,895.421,930.001,1484.04,1258.75,1297.6,1336.451,1345.278,1398.825
TGO,Togo,Non-combustion,CO2,1.370316,25.47418,55.15622,58.74231,63.34869,73.39748,76.80205,114.4892,155.1801,140.9382,144.0969,130.0593,126.1557,107.1206,111.8146,129.6118,152.3976,165.4382,167.8391,172.1012,174.2987,169.2818,153.1587,152.5741,152.9195,152.6299,179.5666,182.8891,215.0398,256.4269,297.5601,339.7213,338.7445,339.6665,339.7692,340.3775,325.4277,309.9218,480.9801,423.0702,437.6942,415.7836,572.0414,639.0391,578.5177,501.0044,553.822
TGO,Togo,Buildings,CO2,56.6572,56.6572,47.2383,37.8194,25.165,25.165,28.3286,34.6558,34.6558,34.6558,34.6558,31.4922,47.2383,34.6558,44.0747,28.3286,40.9111,37.8194,40.9111,47.2383,56.5312,47.0404,50.204,21.8754,47.0404,62.7865,78.5326,75.369,88.1494,128.935,151.008,97.4423,125.771,198.111,131.963,188.62,131.765,131.765,137.895,141.058,147.314,156.67,156.67,161.5055,166.341,167.4397,174.1043
TGO,Togo,Other industrial combustion,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9228,59.1336,12.4614,0,111.998,65.3256,158.67,99.5364,115.094,301.783,264.476,205.432,196.054,152.478,171.386,93.5991,74.8683,37.5615,65.5803,149.56,230.443,202.501,146.464,150.9845,155.505,156.5321,162.7626
